,dt,Country,avg
38365,1983,San Marino,14.31591667
38366,1983,Sao Tome And Principe,25.91783333
38367,1983,Saudi Arabia,25.14933333
38368,1983,Senegal,29.0545
38369,1983,Serbia,10.43108333
38370,1983,Seychelles,27.32166667
38371,1983,Sierra Leone,26.65341667
38372,1983,Singapore,27.30491667
38373,1983,Sint Maarten,27.26366667
38374,1983,Slovakia,8.586333332999999
38375,1983,Slovenia,10.34433333
38376,1983,Solomon Islands,26.98725
38377,1983,Somalia,27.428
38378,1983,South Africa,18.20358333
38379,1983,South America,22.46041667
38380,1983,South Georgia And The South Sandwich Isla,1.775916667
38381,1983,South Korea,12.364
38382,1983,Spain,14.1945
38383,1983,Sri Lanka,27.826999999999998
38384,1983,Sudan,27.03658333
38385,1983,Suriname,26.77141667
38386,1983,Svalbard And Jan Mayen,-7.7585
38387,1983,Swaziland,19.83683333
38388,1983,Sweden,3.26525
38389,1983,Switzerland,7.794833333
38390,1983,Syria,17.70733333
38391,1983,Taiwan,22.47716667
38392,1983,Tajikistan,4.91975
38393,1983,Tanzania,23.11633333
38394,1983,Thailand,26.465
38395,1983,Timor Leste,26.52683333
38396,1983,Togo,27.471999999999998
38397,1983,Tonga,23.50916667
38398,1983,Trinidad And Tobago,26.81166667
38399,1983,Tunisia,20.27716667
38400,1983,Turkey,11.64075
38401,1983,Turkmenistan,16.31516667
38402,1983,Turks And Caicas Islands,27.32
38403,1983,Uganda,23.59208333
38404,1983,Ukraine,8.964666667000001
38405,1983,United Arab Emirates,27.36975
38406,1983,United Kingdom,9.091666667
38407,1983,United Kingdom (Europe),9.235916667
38408,1983,United States,8.912333333
38409,1983,Uruguay,17.40466667
38410,1983,Uzbekistan,14.087
38411,1983,Venezuela,25.78358333
38412,1983,Vietnam,23.94508333
38413,1983,Virgin Islands,26.95816667
38414,1983,Western Sahara,23.38083333
38415,1983,Yemen,26.2445
38416,1983,Zambia,22.34608333
38417,1983,Zimbabwe,22.36716667
38418,1984,Afghanistan,14.24583333
38419,1984,Africa,24.38716667
38420,1984,Albania,12.64075
38421,1984,Algeria,23.06308333
38422,1984,American Samoa,26.8795
38423,1984,Andorra,11.03275
38424,1984,Angola,22.35616667
38425,1984,Anguilla,26.85933333
38426,1984,Antigua And Barbuda,26.61875
38427,1984,Argentina,14.40083333
38428,1984,Armenia,9.06775
38429,1984,Aruba,28.19816667
38430,1984,Asia,7.399
38431,1984,Australia,21.51691667
38432,1984,Austria,6.061833332999999
38433,1984,Azerbaijan,11.34608333
38434,1984,Bahamas,25.31658333
38435,1984,Bahrain,25.96141667
38436,1984,Baker Island,25.47291667
38437,1984,Bangladesh,25.06541667
38438,1984,Barbados,26.62541667
38439,1984,Belarus,6.29425
38440,1984,Belgium,9.6495
38441,1984,Belize,25.25308333
38442,1984,Benin,27.5455
38443,1984,Bhutan,12.29633333
38444,1984,Bolivia,21.29183333
38445,1984,"Bonaire, Saint Eustatius And Saba",27.40225
38446,1984,Bosnia And Herzegovina,10.26283333
38447,1984,Botswana,22.52591667
38448,1984,Brazil,25.10991667
38449,1984,British Virgin Islands,26.59933333
38450,1984,Bulgaria,10.74633333
38451,1984,Burkina Faso,28.62866667
38452,1984,Burma,24.05108333
38453,1984,Burundi,20.30941667
38454,1984,Cambodia,26.80175
38455,1984,Cameroon,24.48333333
38456,1984,Canada,-4.63425
38457,1984,Cape Verde,24.37516667
38458,1984,Cayman Islands,27.01775
38459,1984,Central African Republic,25.29541667
38460,1984,Chad,27.56308333
38461,1984,Chile,9.4425
38462,1984,China,6.517916667000001
38463,1984,Christmas Island,25.97508333
38464,1984,Colombia,24.88366667
38465,1984,Comoros,25.57641667
38466,1984,Congo,24.71375
38467,1984,Congo (Democratic Republic Of The),23.99658333
38468,1984,Costa Rica,25.61183333
38469,1984,Croatia,11.194
38470,1984,Cuba,25.63258333
38471,1984,Curaçao,27.63508333
38472,1984,Cyprus,18.94333333
38473,1984,Czech Republic,7.618416667000001
38474,1984,Côte D'Ivoire,26.36016667
38475,1984,Denmark,-18.76916667
38476,1984,Denmark (Europe),8.300416667
38477,1984,Djibouti,28.69066667
38478,1984,Dominica,26.25083333
38479,1984,Dominican Republic,25.75816667
38480,1984,Ecuador,21.88608333
38481,1984,Egypt,22.88125
38482,1984,El Salvador,24.94308333
38483,1984,Equatorial Guinea,25.20441667
38484,1984,Eritrea,27.09083333
38485,1984,Estonia,5.7465
38486,1984,Ethiopia,23.191999999999997
38487,1984,Europe,8.160833333
38488,1984,Falkland Islands (Islas Malvinas),6.042083333
38489,1984,Faroe Islands,7.342583332999999
38490,1984,Federated States Of Micronesia,27.5055
38491,1984,Fiji,25.54783333
38492,1984,Finland,2.425833333
38493,1984,France,12.86825
38494,1984,France (Europe),10.48641667
38495,1984,French Guiana,25.67575
38496,1984,French Polynesia,26.39391667
38497,1984,French Southern And Antarctic Lands,4.865333333
38498,1984,Gabon,24.62366667
38499,1984,Gambia,27.89816667
38500,1984,Gaza Strip,19.304000000000002
38501,1984,Georgia,8.51825
38502,1984,Germany,8.123
38503,1984,Ghana,27.17716667
38504,1984,Greece,14.87891667
38505,1984,Greenland,-19.326
38506,1984,Grenada,26.94
38507,1984,Guadeloupe,26.48558333
38508,1984,Guam,27.77841667
38509,1984,Guatemala,23.28975
38510,1984,Guernsey,11.36891667
38511,1984,Guinea,25.82541667
38512,1984,Guinea Bissau,27.14341667
38513,1984,Guyana,25.88725
38514,1984,Haiti,26.51216667
38515,1984,Heard Island And Mcdonald Islands,2.4281666669999997
38516,1984,Honduras,24.8815
38517,1984,Hong Kong,22.44391667
38518,1984,Hungary,9.837166667
38519,1984,Iceland,2.05925
38520,1984,India,24.18508333
38521,1984,Indonesia,25.77325
38522,1984,Iran,17.62791667
38523,1984,Iraq,21.842
38524,1984,Ireland,9.784583332999999
38525,1984,Isle Of Man,9.87175
38526,1984,Israel,19.73041667
38527,1984,Italy,12.48633333
38528,1984,Jamaica,26.35533333
38529,1984,Japan,11.65991667
38530,1984,Jersey,11.36891667
38531,1984,Jordan,19.35741667
38532,1984,Kazakhstan,4.852333333
38533,1984,Kenya,24.29208333
38534,1984,Kingman Reef,27.29225
38535,1984,Kiribati,26.82675
38536,1984,Kuwait,25.12333333
38537,1984,Kyrgyzstan,2.94
38538,1984,Laos,23.73575
38539,1984,Latvia,6.095166667000001
38540,1984,Lebanon,17.77333333
38541,1984,Lesotho,14.32083333
38542,1984,Liberia,25.78258333
38543,1984,Libya,22.50225
38544,1984,Liechtenstein,4.433833333
38545,1984,Lithuania,6.619833333
38546,1984,Luxembourg,9.236916667000001
38547,1984,Macau,22.14991667
38548,1984,Macedonia,10.44408333
38549,1984,Madagascar,22.67458333
38550,1984,Malawi,21.62183333
38551,1984,Malaysia,25.9035
38552,1984,Mali,28.85766667
38553,1984,Malta,18.33858333
38554,1984,Martinique,26.25083333
38555,1984,Mauritania,27.77183333
38556,1984,Mauritius,23.57808333
38557,1984,Mayotte,26.16208333
38558,1984,Mexico,20.5115
38559,1984,Moldova,9.159583332999999
38560,1984,Monaco,8.689083333
38561,1984,Mongolia,-1.4175
38562,1984,Montenegro,10.169
38563,1984,Montserrat,26.54275
38564,1984,Morocco,17.714000000000002
38565,1984,Mozambique,23.85825
38566,1984,Namibia,21.24875
38567,1984,Nepal,15.27758333
38568,1984,Netherlands,9.697416667
38569,1984,Netherlands (Europe),9.300916667000001
38570,1984,New Caledonia,23.13191667
38571,1984,New Zealand,10.96383333
38572,1984,Nicaragua,26.141
38573,1984,Niger,27.927
38574,1984,Nigeria,27.07908333
38575,1984,Niue,25.50141667
38576,1984,North America,2.308166667
38577,1984,North Korea,6.678166667
38578,1984,Northern Mariana Islands,27.77841667
38579,1984,Norway,1.283666667
38580,1984,Oceania,21.39925
38581,1984,Oman,26.54725
38582,1984,Pakistan,20.87508333
38583,1984,Palau,27.63858333
38584,1984,Palestina,23.39133333
38585,1984,Palmyra Atoll,27.32175
38586,1984,Panama,26.320999999999998
38587,1984,Papua New Guinea,24.7435
38588,1984,Paraguay,23.673000000000002
38589,1984,Peru,20.1245
38590,1984,Philippines,26.66908333
38591,1984,Poland,7.905333333
38592,1984,Portugal,14.60425
38593,1984,Puerto Rico,25.64425
38594,1984,Qatar,26.77058333
38595,1984,Reunion,23.32083333
38596,1984,Romania,9.080333332999999
38597,1984,Russia,-5.29425
38598,1984,Rwanda,19.49816667
38599,1984,Saint Barthélemy,26.85933333
38600,1984,Saint Kitts And Nevis,26.04458333
38601,1984,Saint Lucia,26.83258333
38602,1984,Saint Martin,26.85933333
38603,1984,Saint Pierre And Miquelon,5.0680000000000005
38604,1984,Saint Vincent And The Grenadines,26.98658333
38605,1984,Samoa,26.59416667
38606,1984,San Marino,13.59908333
38607,1984,Sao Tome And Principe,26.24225
38608,1984,Saudi Arabia,25.15958333
38609,1984,Senegal,28.33025
38610,1984,Serbia,9.98125
38611,1984,Seychelles,26.624000000000002
38612,1984,Sierra Leone,26.40291667
38613,1984,Singapore,26.4835
38614,1984,Sint Maarten,26.85933333
38615,1984,Slovakia,7.683
38616,1984,Slovenia,9.482666667
38617,1984,Solomon Islands,26.89641667
38618,1984,Somalia,26.81516667
38619,1984,South Africa,17.96816667
38620,1984,South America,22.03525
38621,1984,South Georgia And The South Sandwich Isla,1.5270833330000002
38622,1984,South Korea,11.80258333
38623,1984,Spain,13.36575
38624,1984,Sri Lanka,27.08216667
38625,1984,Sudan,27.56683333
38626,1984,Suriname,26.10425
38627,1984,Svalbard And Jan Mayen,-4.413416667
38628,1984,Swaziland,19.02816667
38629,1984,Sweden,3.2920833330000003
38630,1984,Switzerland,6.82275
38631,1984,Syria,18.1505
38632,1984,Taiwan,21.96058333
38633,1984,Tajikistan,4.02675
38634,1984,Tanzania,22.41066667
38635,1984,Thailand,26.13033333
38636,1984,Timor Leste,26.25066667
38637,1984,Togo,27.29441667
38638,1984,Tonga,23.76725
38639,1984,Trinidad And Tobago,26.25625
38640,1984,Tunisia,19.83283333
38641,1984,Turkey,12.058
38642,1984,Turkmenistan,14.41816667
38643,1984,Turks And Caicas Islands,26.88358333
38644,1984,Uganda,23.39408333
38645,1984,Ukraine,7.973666667000001
38646,1984,United Arab Emirates,27.39983333
38647,1984,United Kingdom,8.90725
38648,1984,United Kingdom (Europe),9.0865
38649,1984,United States,8.811166667
38650,1984,Uruguay,17.22666667
38651,1984,Uzbekistan,11.91466667
38652,1984,Venezuela,25.28475
38653,1984,Vietnam,23.75566667
38654,1984,Virgin Islands,26.59933333
38655,1984,Western Sahara,22.413
38656,1984,Yemen,25.85108333
38657,1984,Zambia,21.67383333
38658,1984,Zimbabwe,21.71458333
38659,1985,Afghanistan,14.88875
38660,1985,Africa,24.33983333
38661,1985,Albania,12.94816667
38662,1985,Algeria,23.52625
38663,1985,American Samoa,26.94991667
38664,1985,Andorra,11.32541667
38665,1985,Angola,22.02183333
38666,1985,Anguilla,26.842
38667,1985,Antigua And Barbuda,26.61816667
38668,1985,Argentina,15.32625
38669,1985,Armenia,9.17475
38670,1985,Aruba,27.88566667
38671,1985,Asia,7.53625
38672,1985,Australia,22.04341667
38673,1985,Austria,5.922999999999999
38674,1985,Azerbaijan,11.61108333
38675,1985,Bahamas,25.4735
38676,1985,Bahrain,26.20216667
38677,1985,Baker Island,25.66158333
38678,1985,Bangladesh,25.42141667
38679,1985,Barbados,26.55258333
38680,1985,Belarus,4.70575
38681,1985,Belgium,8.7955
38682,1985,Belize,25.33383333
38683,1985,Benin,27.50425
38684,1985,Bhutan,12.40433333
38685,1985,Bolivia,21.48316667
38686,1985,"Bonaire, Saint Eustatius And Saba",27.14783333
38687,1985,Bosnia And Herzegovina,10.33691667
38688,1985,Botswana,22.27266667
38689,1985,Brazil,24.96566667
38690,1985,British Virgin Islands,26.59383333
38691,1985,Bulgaria,10.27058333
38692,1985,Burkina Faso,28.43683333
38693,1985,Burma,23.9865
38694,1985,Burundi,20.27958333
38695,1985,Cambodia,26.96866667
38696,1985,Cameroon,24.37508333
38697,1985,Canada,-4.901166667
38698,1985,Cape Verde,24.34366667
38699,1985,Cayman Islands,27.04291667
38700,1985,Central African Republic,25.30883333
38701,1985,Chad,27.412
38702,1985,Chile,10.03991667
38703,1985,China,6.74025
38704,1985,Christmas Island,26.10608333
38705,1985,Colombia,25.01266667
38706,1985,Comoros,25.75675
38707,1985,Congo,24.514
38708,1985,Congo (Democratic Republic Of The),23.85783333
38709,1985,Costa Rica,25.7485
38710,1985,Croatia,11.15183333
38711,1985,Cuba,25.67183333
38712,1985,Curaçao,27.33175
38713,1985,Cyprus,19.19775
38714,1985,Czech Republic,7.048666667000001
38715,1985,Côte D'Ivoire,26.141
38716,1985,Denmark,-17.07641667
38717,1985,Denmark (Europe),6.897583332999999
38718,1985,Djibouti,28.68966667
38719,1985,Dominica,26.27475
38720,1985,Dominican Republic,25.765
38721,1985,Ecuador,21.83825
38722,1985,Egypt,23.20966667
38723,1985,El Salvador,25.13725
38724,1985,Equatorial Guinea,24.95775
38725,1985,Eritrea,26.69391667
38726,1985,Estonia,3.56925
38727,1985,Ethiopia,22.91658333
38728,1985,Europe,7.262416667
38729,1985,Falkland Islands (Islas Malvinas),6.9545833329999995
38730,1985,Faroe Islands,6.412166667
38731,1985,Federated States Of Micronesia,27.23433333
38732,1985,Fiji,25.47283333
38733,1985,Finland,-0.4875
38734,1985,France,12.628
38735,1985,France (Europe),10.18108333
38736,1985,French Guiana,25.7625
38737,1985,French Polynesia,26.29
38738,1985,French Southern And Antarctic Lands,4.874666667
38739,1985,Gabon,24.30341667
38740,1985,Gambia,27.81275
38741,1985,Gaza Strip,19.80058333
38742,1985,Georgia,8.372166667
38743,1985,Germany,7.613333333
38744,1985,Ghana,26.93891667
38745,1985,Greece,15.218
38746,1985,Greenland,-17.56983333
38747,1985,Grenada,26.74283333
38748,1985,Guadeloupe,26.49383333
38749,1985,Guam,27.46783333
38750,1985,Guatemala,23.32316667
38751,1985,Guernsey,10.69841667
38752,1985,Guinea,25.81908333
38753,1985,Guinea Bissau,27.13758333
38754,1985,Guyana,25.97366667
38755,1985,Haiti,26.51875
38756,1985,Heard Island And Mcdonald Islands,2.326
38757,1985,Honduras,25.02216667
38758,1985,Hong Kong,22.70516667
38759,1985,Hungary,9.092333333
38760,1985,Iceland,1.4100833330000002
38761,1985,India,24.48633333
38762,1985,Indonesia,25.99408333
38763,1985,Iran,18.11133333
38764,1985,Iraq,22.203000000000003
38765,1985,Ireland,9.110666667
38766,1985,Isle Of Man,8.969083333
38767,1985,Israel,20.21616667
38768,1985,Italy,13.05833333
38769,1985,Jamaica,26.23783333
38770,1985,Japan,12.28133333
38771,1985,Jersey,10.69841667
38772,1985,Jordan,19.916
38773,1985,Kazakhstan,5.49775
38774,1985,Kenya,24.16958333
38775,1985,Kingman Reef,27.24558333
38776,1985,Kiribati,26.80766667
38777,1985,Kuwait,25.35808333
38778,1985,Kyrgyzstan,3.8298333330000003
38779,1985,Laos,23.8195
38780,1985,Latvia,4.1685
38781,1985,Lebanon,18.25533333
38782,1985,Lesotho,14.63675
38783,1985,Liberia,25.61533333
38784,1985,Libya,22.68416667
38785,1985,Liechtenstein,4.516583333
38786,1985,Lithuania,4.8543333330000005
38787,1985,Luxembourg,8.532
38788,1985,Macau,22.42508333
38789,1985,Macedonia,10.58066667
38790,1985,Madagascar,22.87983333
38791,1985,Malawi,21.30775
38792,1985,Malaysia,26.1245
38793,1985,Mali,28.79358333
38794,1985,Malta,18.96783333
38795,1985,Martinique,26.27475
38796,1985,Mauritania,27.88091667
38797,1985,Mauritius,23.64941667
38798,1985,Mayotte,26.41366667
38799,1985,Mexico,20.60391667
38800,1985,Moldova,7.724166667
38801,1985,Monaco,9.15525
38802,1985,Mongolia,-0.9774166670000001
38803,1985,Montenegro,10.31333333
38804,1985,Montserrat,26.54716667
38805,1985,Morocco,18.30933333
38806,1985,Mozambique,23.67758333
38807,1985,Namibia,20.79416667
38808,1985,Nepal,15.54066667
38809,1985,Netherlands,8.828
38810,1985,Netherlands (Europe),8.417833332999999
38811,1985,New Caledonia,23.14225
38812,1985,New Zealand,11.0305
38813,1985,Nicaragua,26.21483333
38814,1985,Niger,27.66033333
38815,1985,Nigeria,26.95925
38816,1985,Niue,25.44416667
38817,1985,North America,2.280583333
38818,1985,North Korea,6.73775
38819,1985,Northern Mariana Islands,27.46783333
38820,1985,Norway,-0.579333333
38821,1985,Oceania,21.87766667
38822,1985,Oman,26.80983333
38823,1985,Pakistan,21.28275
38824,1985,Palau,27.45266667
38825,1985,Palestina,23.72108333
38826,1985,Palmyra Atoll,27.27591667
38827,1985,Panama,26.41616667
38828,1985,Papua New Guinea,24.72208333
38829,1985,Paraguay,24.01391667
38830,1985,Peru,20.03175
38831,1985,Philippines,26.90283333
38832,1985,Poland,6.792166667
38833,1985,Portugal,15.15441667
38834,1985,Puerto Rico,25.58708333
38835,1985,Qatar,26.97408333
38836,1985,Reunion,23.46683333
38837,1985,Romania,7.914416667
38838,1985,Russia,-5.521166667
38839,1985,Rwanda,19.46183333
38840,1985,Saint Barthélemy,26.842
38841,1985,Saint Kitts And Nevis,26.039
38842,1985,Saint Lucia,26.72433333
38843,1985,Saint Martin,26.842
38844,1985,Saint Pierre And Miquelon,3.786833333
38845,1985,Saint Vincent And The Grenadines,26.83258333
38846,1985,Samoa,26.67875
38847,1985,San Marino,14.10716667
38848,1985,Sao Tome And Principe,25.97425
38849,1985,Saudi Arabia,25.44533333
38850,1985,Senegal,28.27308333
38851,1985,Serbia,9.664416667000001
38852,1985,Seychelles,26.74158333
38853,1985,Sierra Leone,26.28925
38854,1985,Singapore,26.82008333
38855,1985,Sint Maarten,26.842
38856,1985,Slovakia,6.8819166670000005
38857,1985,Slovenia,9.464916667
38858,1985,Solomon Islands,27.0135
38859,1985,Somalia,26.80025
38860,1985,South Africa,18.05608333
38861,1985,South America,22.15383333
38862,1985,South Georgia And The South Sandwich Isla,1.90475
38863,1985,South Korea,12.17716667
38864,1985,Spain,14.13183333
38865,1985,Sri Lanka,27.35016667
38866,1985,Sudan,27.41408333
38867,1985,Suriname,26.1995
38868,1985,Svalbard And Jan Mayen,-6.59425
38869,1985,Swaziland,19.581
38870,1985,Sweden,0.7685
38871,1985,Switzerland,6.881583332999999
38872,1985,Syria,18.54316667
38873,1985,Taiwan,22.10066667
38874,1985,Tajikistan,5.0258333330000005
38875,1985,Tanzania,22.3695
38876,1985,Thailand,26.2655
38877,1985,Timor Leste,26.46466667
38878,1985,Togo,27.17291667
38879,1985,Tonga,23.64341667
38880,1985,Trinidad And Tobago,26.08741667
38881,1985,Tunisia,20.48641667
38882,1985,Turkey,12.08625
38883,1985,Turkmenistan,15.53216667
38884,1985,Turks And Caicas Islands,26.99058333
38885,1985,Uganda,23.20175
38886,1985,Ukraine,6.5635
38887,1985,United Arab Emirates,27.72375
38888,1985,United Kingdom,8.17325
38889,1985,United Kingdom (Europe),8.2525
38890,1985,United States,8.587
38891,1985,Uruguay,18.00808333
38892,1985,Uzbekistan,13.02058333
38893,1985,Venezuela,25.04983333
38894,1985,Vietnam,23.88725
38895,1985,Virgin Islands,26.59383333
38896,1985,Western Sahara,22.85591667
38897,1985,Yemen,25.88258333
38898,1985,Zambia,21.33183333
38899,1985,Zimbabwe,21.19808333
38900,1986,Afghanistan,14.22316667
38901,1986,Africa,24.30941667
38902,1986,Albania,13.05641667
38903,1986,Algeria,23.25666667
38904,1986,American Samoa,26.98033333
38905,1986,Andorra,11.6235
38906,1986,Angola,22.03625
38907,1986,Anguilla,26.88441667
38908,1986,Antigua And Barbuda,26.70925
38909,1986,Argentina,15.33475
38910,1986,Armenia,9.306833333
38911,1986,Aruba,27.98933333
38912,1986,Asia,7.77625
38913,1986,Australia,22.09325
38914,1986,Austria,6.316916667
38915,1986,Azerbaijan,11.87225
38916,1986,Bahamas,25.66533333
38917,1986,Bahrain,26.32558333
38918,1986,Baker Island,25.69083333
38919,1986,Bangladesh,25.29425
38920,1986,Barbados,26.65958333
38921,1986,Belarus,5.95275
38922,1986,Belgium,9.264
38923,1986,Belize,25.38233333
38924,1986,Benin,27.34591667
38925,1986,Bhutan,11.99366667
38926,1986,Bolivia,21.48258333
38927,1986,"Bonaire, Saint Eustatius And Saba",27.36241667
38928,1986,Bosnia And Herzegovina,10.63775
38929,1986,Botswana,22.30833333
38930,1986,Brazil,25.131
38931,1986,British Virgin Islands,26.6095
38932,1986,Bulgaria,10.69783333
38933,1986,Burkina Faso,28.29783333
38934,1986,Burma,24.01841667
38935,1986,Burundi,20.38958333
38936,1986,Cambodia,26.80683333
38937,1986,Cameroon,24.50691667
38938,1986,Canada,-4.843916667
38939,1986,Cape Verde,24.19075
38940,1986,Cayman Islands,27.12841667
38941,1986,Central African Republic,25.50566667
38942,1986,Chad,27.55616667
38943,1986,Chile,9.8375
38944,1986,China,6.870166667
38945,1986,Christmas Island,25.77508333
38946,1986,Colombia,25.01308333
38947,1986,Comoros,26.0115
38948,1986,Congo,24.5805
38949,1986,Congo (Democratic Republic Of The),23.98133333
38950,1986,Costa Rica,26.02566667
38951,1986,Croatia,11.404000000000002
38952,1986,Cuba,25.87258333
38953,1986,Curaçao,27.48408333
38954,1986,Cyprus,19.28441667
38955,1986,Czech Republic,7.682583332999999
38956,1986,Côte D'Ivoire,26.12183333
38957,1986,Denmark,-17.61658333
38958,1986,Denmark (Europe),7.42025
38959,1986,Djibouti,28.79791667
38960,1986,Dominica,26.35808333
38961,1986,Dominican Republic,25.93208333
38962,1986,Ecuador,22.0715
38963,1986,Egypt,22.90183333
38964,1986,El Salvador,25.15325
38965,1986,Equatorial Guinea,24.90241667
38966,1986,Eritrea,26.70208333
38967,1986,Estonia,4.8870833330000005
38968,1986,Ethiopia,23.19325
38969,1986,Europe,7.889333333
38970,1986,Falkland Islands (Islas Malvinas),6.24625
38971,1986,Faroe Islands,6.628416667000001
38972,1986,Federated States Of Micronesia,27.34033333
38973,1986,Fiji,25.01475
38974,1986,Finland,1.1774166670000001
38975,1986,France,12.87166667
38976,1986,France (Europe),10.44158333
38977,1986,French Guiana,26.01983333
38978,1986,French Polynesia,26.47258333
38979,1986,French Southern And Antarctic Lands,4.974416667
38980,1986,Gabon,24.2965
38981,1986,Gambia,27.74483333
38982,1986,Gaza Strip,19.56675
38983,1986,Georgia,8.797166667
38984,1986,Germany,8.085083333
38985,1986,Ghana,26.89191667
38986,1986,Greece,15.1365
38987,1986,Greenland,-18.13166667
38988,1986,Grenada,26.88891667
38989,1986,Guadeloupe,26.59558333
38990,1986,Guam,27.32016667
38991,1986,Guatemala,23.397
38992,1986,Guernsey,10.39683333
38993,1986,Guinea,25.5275
38994,1986,Guinea Bissau,27.01458333
38995,1986,Guyana,26.29183333
38996,1986,Haiti,26.66341667
38997,1986,Heard Island And Mcdonald Islands,2.580333333
38998,1986,Honduras,24.9495
38999,1986,Hong Kong,22.912
39000,1986,Hungary,9.776666667
39001,1986,Iceland,1.545
39002,1986,India,24.2945
39003,1986,Indonesia,26.05716667
39004,1986,Iran,17.70066667
39005,1986,Iraq,22.32433333
39006,1986,Ireland,8.733333333
39007,1986,Isle Of Man,8.780166667
39008,1986,Israel,19.99816667
39009,1986,Italy,13.13283333
39010,1986,Jamaica,26.32091667
39011,1986,Japan,11.69141667
39012,1986,Jersey,10.39683333
39013,1986,Jordan,19.74175
39014,1986,Kazakhstan,5.68725
39015,1986,Kenya,24.41958333
39016,1986,Kingman Reef,27.6905
39017,1986,Kiribati,27.17175
39018,1986,Kuwait,25.4425
39019,1986,Kyrgyzstan,3.8058333330000003
39020,1986,Laos,23.74466667
39021,1986,Latvia,5.403666667
39022,1986,Lebanon,18.11191667
39023,1986,Lesotho,14.44908333
39024,1986,Liberia,25.48033333
39025,1986,Libya,22.54233333
39026,1986,Liechtenstein,4.854
39027,1986,Lithuania,5.951833333
39028,1986,Luxembourg,9.026
39029,1986,Macau,22.70808333
39030,1986,Macedonia,10.66758333
39031,1986,Madagascar,22.78608333
39032,1986,Malawi,21.51466667
39033,1986,Malaysia,26.18683333
39034,1986,Mali,28.519000000000002
39035,1986,Malta,18.78083333
39036,1986,Martinique,26.35808333
39037,1986,Mauritania,27.50008333
39038,1986,Mauritius,23.688000000000002
39039,1986,Mayotte,26.61066667
39040,1986,Mexico,20.85066667
39041,1986,Moldova,9.17075
39042,1986,Monaco,9.515333333
39043,1986,Mongolia,-0.2105
39044,1986,Montenegro,10.67075
39045,1986,Montserrat,26.65383333
39046,1986,Morocco,17.79266667
39047,1986,Mozambique,23.77683333
39048,1986,Namibia,20.996
39049,1986,Nepal,14.93291667
39050,1986,Netherlands,9.215083332999999
39051,1986,Netherlands (Europe),8.810083333
39052,1986,New Caledonia,22.93983333
39053,1986,New Zealand,10.94325
39054,1986,Nicaragua,26.244
39055,1986,Niger,27.92066667
39056,1986,Nigeria,27.06725
39057,1986,Niue,25.28783333
39058,1986,North America,2.65775
39059,1986,North Korea,6.581833333
39060,1986,Northern Mariana Islands,27.32016667
39061,1986,Norway,-0.042416667000000005
39062,1986,Oceania,21.92633333
39063,1986,Oman,26.84666667
39064,1986,Pakistan,20.64058333
39065,1986,Palau,27.76908333
39066,1986,Palestina,23.33658333
39067,1986,Palmyra Atoll,27.72341667
39068,1986,Panama,26.69816667
39069,1986,Papua New Guinea,24.87491667
39070,1986,Paraguay,24.11475
39071,1986,Peru,20.1345
39072,1986,Philippines,26.79125
39073,1986,Poland,7.459083333
39074,1986,Portugal,14.73
39075,1986,Puerto Rico,25.69458333
39076,1986,Qatar,27.20416667
39077,1986,Reunion,23.4085
39078,1986,Romania,8.936416667
39079,1986,Russia,-4.89225
39080,1986,Rwanda,19.63275
39081,1986,Saint Barthélemy,26.88441667
39082,1986,Saint Kitts And Nevis,26.12083333
39083,1986,Saint Lucia,26.84108333
39084,1986,Saint Martin,26.88441667
39085,1986,Saint Pierre And Miquelon,4.122
39086,1986,Saint Vincent And The Grenadines,26.96558333
39087,1986,Samoa,26.669
39088,1986,San Marino,14.12341667
39089,1986,Sao Tome And Principe,25.877
39090,1986,Saudi Arabia,25.64775
39091,1986,Senegal,28.02066667
39092,1986,Serbia,10.14875
39093,1986,Seychelles,27.07716667
39094,1986,Sierra Leone,26.07575
39095,1986,Singapore,26.84783333
39096,1986,Sint Maarten,26.88441667
39097,1986,Slovakia,7.674833333
39098,1986,Slovenia,9.67775
39099,1986,Solomon Islands,27.02433333
39100,1986,Somalia,27.035
39101,1986,South Africa,17.955
39102,1986,South America,22.25875
39103,1986,South Georgia And The South Sandwich Isla,1.86875
39104,1986,South Korea,11.60191667
39105,1986,Spain,13.87625
39106,1986,Sri Lanka,27.4155
39107,1986,Sudan,27.24325
39108,1986,Suriname,26.49083333
39109,1986,Svalbard And Jan Mayen,-7.641916667
39110,1986,Swaziland,19.43825
39111,1986,Sweden,2.2069166669999998
39112,1986,Switzerland,7.152083332999999
39113,1986,Syria,18.60658333
39114,1986,Taiwan,21.91058333
39115,1986,Tajikistan,4.55025
39116,1986,Tanzania,22.57775
39117,1986,Thailand,26.14866667
39118,1986,Timor Leste,26.48066667
39119,1986,Togo,27.03233333
39120,1986,Tonga,23.18316667
39121,1986,Trinidad And Tobago,26.25541667
39122,1986,Tunisia,20.27608333
39123,1986,Turkey,12.26091667
39124,1986,Turkmenistan,15.51741667
39125,1986,Turks And Caicas Islands,27.105
39126,1986,Uganda,23.45325
39127,1986,Ukraine,8.010666667
39128,1986,United Arab Emirates,27.86733333
39129,1986,United Kingdom,8.00275
39130,1986,United Kingdom (Europe),8.104416667
39131,1986,United States,9.5595
39132,1986,Uruguay,18.11358333
39133,1986,Uzbekistan,13.12616667
39134,1986,Venezuela,25.26575
39135,1986,Vietnam,23.92883333
